Date,Average Temperature,Total Precipitation,Humidity (rh),Pressure (in),Wind Speed (mph)
19960829,76.1,0,81.9,29.615400000000005,5.94
19960830,81.97619047619048,0,69.14285714285714,29.774047619047614,5.761904761904762
19960831,83.04878048780488,0,72.26829268292683,29.775121951219518,7.487804878048781
19960901,79.56818181818181,0,74.70454545454545,29.650681818181827,8.704545454545455
19960902,77.90243902439025,0,62.390243902439025,29.67560975609755,9.731707317073171
19960903,76.5609756097561,0,61.707317073170735,29.75756097560975,9.097560975609756
19960904,78.02439024390245,0,65.70731707317073,29.78390243902438,7.097560975609756
19960905,80.16666666666667,0,62.976190476190474,29.788571428571416,6.5476190476190474
19960906,78.88372093023256,0,65.34883720930233,29.764418604651166,5.767441860465116
19960907,76.73170731707317,0,70.26829268292683,29.853170731707333,7.463414634146342
19960908,76.65853658536585,0,67.02439024390245,29.940487804878053,7.2926829268292686
19960909,72.92,0,87.1,29.76880000000001,7.92
19960910,74.4390243902439,0,71.63414634146342,29.730487804878056,8.975609756097562
19960911,76.09756097560975,0,62.36585365853659,29.82853658536584,5.975609756097561
19960912,77.5609756097561,0,59.65853658536585,29.85121951219512,10.560975609756097
19960913,64.71666666666667,0,88.71666666666667,29.80833333333333,11.65
19960914,71.92682926829268,0,71.6829268292683,29.756829268292677,6.634146341463414
19960915,75.1219512195122,0,67.3170731707317,29.85121951219511,3.5365853658536586
19960916,77.09756097560975,0,65.14634146341463,29.840243902439003,4.780487804878049
19960917,71.7872340425532,0,76.34042553191489,29.134042553191485,7.680851063829787
19960918,75.58536585365853,0,69.41463414634147,29.706341463414635,4.121951219512195
19960919,77.475,0,66.475,29.67625,5.925
19960920,73.79545454545455,0,78.75,29.708409090909075,6.909090909090909
19960921,72.5,0,68.33333333333333,29.683095238095216,8.452380952380953
19960922,72.25714285714285,0,65.48571428571428,29.461142857142853,17.428571428571427
19960923,71.28947368421052,0,56.13157894736842,29.875000000000007,9.447368421052632
19960924,70.63414634146342,0,65.8780487804878,30.031219512195115,4
19960925,70.3170731707317,0,78.21951219512195,30.009268292682936,6
19960926,67.13725490196079,0,90.96078431372548,29.968235294117665,2.196078431372549
19960927,65.58181818181818,0,72.65454545454546,30.039636363636347,7.072727272727272
19960928,66.26829268292683,0,63.4390243902439,30.089756097560972,6.097560975609756
19960929,69.29268292682927,0,63.48780487804878,29.94926829268293,10.073170731707316
19960930,60.333333333333336,0,81.375,29.132916666666674,9
19961001,68.14285714285714,0,76.04761904761905,29.68142857142856,6.4523809523809526
19961002,70.34146341463415,0,71.04878048780488,29.791219512195102,4.414634146341464
19961003,65.85416666666667,0,87.64583333333333,29.751666666666665,5.354166666666667
19961004,64.63829787234043,0,84,29.69531914893616,4.51063829787234
19961005,66.1219512195122,0,76.29268292682927,29.870975609756105,5.512195121951219
19961006,70,0,68.41463414634147,29.950000000000003,5.7317073170731705
19961007,70.4390243902439,0,77.1951219512195,29.87463414634148,7.512195121951219
19961008,61.06521739130435,0,91.3913043478261,29.895869565217403,4.8478260869565215
19961009,64.5609756097561,0,66.1219512195122,29.947804878048785,6.097560975609756
19961010,62.80487804878049,0,61.146341463414636,30.05609756097561,7.073170731707317
19961011,66.07317073170732,0,71.7560975609756,30.150975609756106,10.21951219512195
19961012,65.85416666666667,0,82.875,30.147500000000033,8.833333333333334
19961013,68.97560975609755,0,70.07317073170732,29.993170731707323,4.073170731707317
19961014,63.275862068965516,0,92.01724137931035,29.751206896551743,4.258620689655173
19961015,61.54545454545455,0,77.27272727272727,29.66681818181819,5.386363636363637
19961016,60.58536585365854,0,59.170731707317074,29.943414634146343,8.609756097560975
19961017,59.46341463414634,0,59.68292682926829,30.087560975609748,3.5853658536585367
19961018,61.609756097560975,0,67.04878048780488,29.96317073170733,3.1463414634146343
19961019,63.69767441860465,0,73.20930232558139,29.883023255813974,4.162790697674419
19961020,60.38636363636363,0,54,30.12545454545455,10.727272727272727
19961021,55.65853658536585,0,60.951219512195124,30.25024390243903,4.853658536585366
19961022,64.48780487804878,0,62.292682926829265,30.221707317073164,4.7560975609756095
19961023,65.8780487804878,0,66.21951219512195,30.242195121951227,9.609756097560975
19961024,68.78048780487805,0,59.170731707317074,30.181951219512207,12.585365853658537
19961025,69.82926829268293,0,62.609756097560975,29.919999999999995,6.487804878048781
19961026,58.24444444444445,0,70.08888888888889,29.92266666666665,12.266666666666667
19961027,54.31707317073171,0,60.75609756097561,30.169024390243898,4.121951219512195
19961028,59.04545454545455,0,80.9090909090909,30.131136363636347,5.295454545454546
19961029,62.51111111111111,0,77.02222222222223,29.387111111111107,3.2444444444444445
19961030,64.73170731707317,0,73.26829268292683,30.031951219512194,4.146341463414634
19961031,65.47916666666667,0,83.60416666666667,30.001875000000013,5.041666666666667
19961101,64.84444444444445,0,88.42222222222222,29.059777777777786,6.511111111111111
19961102,65.53488372093024,0,76.93023255813954,29.863488372093016,8.837209302325581
19961103,62.68292682926829,0,62.65853658536585,30.214146341463405,7.878048780487805
19961104,61.46341463414634,0,62.31707317073171,30.26048780487805,4.804878048780488
19961105,65.97727272727273,0,78,30.004772727272748,5.659090909090909
19961106,60.32608695652174,0,67.02173913043478,30.02152173913045,11.91304347826087
19961107,54.80487804878049,0,58.21951219512195,30.177804878048796,4.2682926829268295
19961108,59.97560975609756,0,80.34146341463415,30.09780487804879,4.414634146341464
19961109,66.63414634146342,0,81.92682926829268,29.947073170731716,3.3658536585365852
19961110,65.60975609756098,0,64.09756097560975,30.039999999999985,8.341463414634147
19961111,61.471698113207545,0,84.77358490566037,29.924528301886774,4.830188679245283
19961112,58.90243902439025,0,75.26829268292683,29.70268292682926,11.512195121951219
19961113,46.372093023255815,0,64.93023255813954,29.95883720930235,11.69767441860465
19961114,47.80487804878049,0,67.02439024390245,30.186585365853666,4.536585365853658
19961115,52.63414634146341,0,54.41463414634146,30.1287804878049,9.365853658536585
19961116,48.31707317073171,0,57.048780487804876,30.250975609756104,7.341463414634147
19961117,48.4390243902439,0,68.48780487804878,30.090975609756097,4.609756097560975
19961118,53,0,66.58536585365853,29.94853658536585,7.2682926829268295
19961119,50.73170731707317,0,62.75609756097561,30.172439024390236,7.829268292682927
19961120,49.375,0,69.25,30.180937500000002,3.34375
19961121,55.19047619047619,0,62.30952380952381,29.992142857142852,6.142857142857143
19961122,52.1,0,56.325,30.061499999999995,5.325
19961123,51.2,0,62.25,30.104500000000012,4.075
19961124,51.46341463414634,0,60.292682926829265,30.120487804878078,3.4634146341463414
19961125,52.810810810810814,0,60.91891891891892,30.171621621621618,7.54054054054054
19961126,52.829268292682926,0,63.78048780487805,30.147317073170726,4.951219512195122
19961127,56.170212765957444,0,89.17021276595744,29.831702127659554,6.595744680851064
19961128,48.90243902439025,0,66.6829268292683,29.995365853658534,7.853658536585366
19961129,43.292682926829265,0,76.8780487804878,29.95073170731708,4.7560975609756095
19961130,44.714285714285715,0,59.69047619047619,29.78571428571428,7.666666666666667
19961201,37.84090909090909,0,48.25,29.825909090909093,10.863636363636363
19961202,39.51162790697674,0,74.48837209302326,30.15465116279069,5.930232558139535
19961203,41.90243902439025,0,67.90243902439025,30.30146341463412,3.2439024390243905
19961204,44.951219512195124,0,67.26829268292683,30.163658536585373,6.341463414634147
19961205,54,0,84.975,29.60699999999999,5.85
19961206,42.73170731707317,0,49.48780487804878,29.833658536585368,8.512195121951219
19961207,40.4390243902439,0,57.073170731707314,29.938292682926825,6.048780487804878
19961208,41.26829268292683,0,54.80487804878049,30.134390243902455,5.804878048780488
19961209,45.02439024390244,0,66.65853658536585,30.167804878048784,3.975609756097561
19961210,46.07692307692308,0,84.48076923076923,30.024230769230776,3.5384615384615383
19961211,45.21153846153846,0,81.1923076923077,30.016730769230755,4.4423076923076925
19961212,47.204081632653065,0,71.28571428571429,30.09632653061223,3.163265306122449
19961213,48.4390243902439,0,69.29268292682927,30.073658536585356,2.8780487804878048
19961214,48.292682926829265,0,74.21951219512195,30.106341463414658,3.3902439024390243
19961215,49.19512195121951,0,66.85365853658537,30.219268292682923,5.170731707317073
19961216,51.73170731707317,0,64.46341463414635,30.268536585365855,4.365853658536586
19961217,56.276595744680854,0,86.12765957446808,29.95489361702127,8.48936170212766
19961218,51.80487804878049,0,67.17073170731707,29.887073170731714,7.853658536585366
19961219,43.78048780487805,0,50.390243902439025,30.05902439024392,6.7560975609756095
19961220,42,0,58.09756097560975,30.21560975609756,5.829268292682927
19961221,43.48780487804878,0,63.36585365853659,30.126829268292685,4.463414634146342
19961222,47.674418604651166,0,65.18604651162791,29.858139534883723,7
19961223,42.36585365853659,0,61.51219512195122,29.95073170731706,9.487804878048781
19961224,40.390243902439025,0,70.73170731707317,30.081707317073157,3.975609756097561
19961225,44.48888888888889,0,72.44444444444444,30.016000000000012,3.1555555555555554
19961226,46.21951219512195,0,69.07317073170732,30.070975609756104,7.390243902439025
19961227,43.048780487804876,0,64.92682926829268,30.104878048780474,3.4634146341463414
19961228,44.23255813953488,0,71.51162790697674,29.980697674418607,4.5813953488372094
19961229,42.97560975609756,0,66.82926829268293,30.01878048780488,3.4878048780487805
19961230,45.81818181818182,0,67.9090909090909,30.05909090909089,2.840909090909091
19961231,46.29545454545455,0,78.5,30.07749999999999,2.75
19970101,52.51219512195122,0,71.90243902439025,29.871463414634142,4.317073170731708
19970102,44.02439024390244,0,42.24390243902439,29.732682926829256,12.048780487804878
19970103,42.51219512195122,0,42.41463414634146,29.939756097560963,7.926829268292683
19970104,40.853658536585364,0,57.78048780487805,30.131951219512196,7.7317073170731705
19970105,37.520833333333336,0,80.70833333333333,29.995833333333312,6.5625
19970106,42.38095238095238,0,54.73809523809524,29.942857142857136,12.071428571428571
19970107,41.63414634146341,0,66.5609756097561,30.090487804878048,7.487804878048781
19970108,39.75609756097561,0,63.80487804878049,30.082439024390258,9.170731707317072
19970109,40.02439024390244,0,62.80487804878049,30.160731707317083,8.292682926829269
19970110,40.43589743589744,0,65.05128205128206,30.097692307692313,4.17948717948718
19970111,40.80487804878049,0,64.8780487804878,30.07658536585365,7.097560975609756
19970112,41.80487804878049,0,64.6829268292683,30.130731707317093,5.7073170731707314
19970113,40.90243902439025,0,65.21951219512195,30.16585365853659,3.5853658536585367
19970114,41.58536585365854,0,70.29268292682927,30.093414634146328,2.902439024390244
19970115,41.951219512195124,0,59.34146341463415,30.12048780487807,8.463414634146341
19970116,40.26829268292683,0,61.75609756097561,30.048048780487804,3.8292682926829267
19970117,43.048780487804876,0,64.26829268292683,30.04219512195122,3.5853658536585367
19970118,46.09756097560975,0,55.951219512195124,29.898048780487827,6.682926829268292
19970119,44.63414634146341,0,52.34146341463415,29.97121951219512,5.365853658536586
19970120,42.8780487804878,0,62.46341463414634,29.950731707317075,5.951219512195122
19970121,37.17307692307692,0,64.34615384615384,29.634615384615394,14.692307692307692
19970122,29.238805970149254,0,75.07462686567165,29.88895522388062,7.731343283582089
19970123,40.31707317073171,0,60.292682926829265,29.98365853658538,6.219512195121951
19970124,37.95454545454545,0,88.77272727272727,29.703409090909073,4.5
19970125,40.3,0,57.775,29.75050000000001,7.925
19970126,41.09756097560975,0,58.19512195121951,29.89000000000001,5.975609756097561
19970127,44.404761904761905,0,59.61904761904762,29.81571428571428,5.690476190476191
19970128,42.32608695652174,0,69.82608695652173,29.703478260869577,6.3478260869565215
19970129,39.73170731707317,0,45.90243902439025,29.784634146341453,9.853658536585366
19970130,37.11904761904762,0,59.666666666666664,29.96928571428572,9.166666666666666
19970131,36.80487804878049,0,71.92682926829268,30.00121951219514,3.097560975609756
19970201,38.09756097560975,0,67.29268292682927,30.061951219512217,8.195121951219512
19970202,37.68292682926829,0,68.60975609756098,30.099999999999998,3.4878048780487805
19970203,38.325581395348834,0,72.65116279069767,29.91860465116279,10.581395348837209
19970204,37.06521739130435,0,64.78260869565217,30.112391304347852,6.260869565217392
19970205,40.4390243902439,0,57.65853658536585,30.091219512195117,5.365853658536586
19970206,41.904761904761905,0,63,29.917142857142867,7.738095238095238
19970207,41.24390243902439,0,55.73170731707317,30.078780487804867,6.2439024390243905
19970208,44.02439024390244,0,52.829268292682926,29.952926829268304,4.609756097560975
19970209,44.707317073170735,0,58.31707317073171,29.869512195121953,4.195121951219512
19970210,44.36585365853659,0,60.048780487804876,29.806585365853657,3.1951219512195124
19970211,39.28260869565217,0,63.41304347826087,29.635869565217405,8.195652173913043
19970212,38.57142857142857,0,62.04761904761905,29.94357142857142,7.285714285714286
19970213,38,0,58.951219512195124,30.108780487804907,9.048780487804878
19970214,38.904761904761905,0,59.07142857142857,30.182857142857138,5.5
19970215,43.19047619047619,0,60.285714285714285,30.086904761904766,5.761904761904762
19970216,45.333333333333336,0,76.83333333333333,29.733333333333334,8.625
19970217,40.170731707317074,0,57.21951219512195,29.897317073170743,9.073170731707316
19970218,38.13953488372093,0,69.02325581395348,29.84186046511626,7
19970219,38.34146341463415,0,56.73170731707317,30.035609756097557,7.170731707317073
19970220,41.78048780487805,0,58.5609756097561,30.036341463414658,6.146341463414634
19970221,35.98076923076923,0,66.78846153846153,29.372499999999985,11.038461538461538
19970222,33.083333333333336,0,67.79166666666667,30.238749999999985,9.854166666666666
19970223,39.575,0,56.7,30.318749999999984,5.175
19970224,42.853658536585364,0,57.09756097560975,30.267073170731702,3.4878048780487805
19970225,47.142857142857146,0,70.3265306122449,30.124693877551014,3.7346938775510203
19970226,49.58139534883721,0,71.67441860465117,30.108372093023267,8.255813953488373
19970227,46.5,0,54.15,30.281999999999993,7.05
19970228,51.4390243902439,0,63.951219512195124,30.100243902439033,5.195121951219512
19970301,50.2037037037037,0,80.44444444444444,29.85055555555555,8.944444444444445
19970302,43.292682926829265,0,59.80487804878049,30.096341463414635,5.439024390243903
19970303,43.80487804878049,0,50.048780487804876,30.078048780487794,5.463414634146342
19970304,44.609756097560975,0,55.707317073170735,30.11243902439028,6.341463414634147
19970305,46.95238095238095,0,59.833333333333336,30.155000000000012,4.690476190476191
19970306,53.93023255813954,0,59.651162790697676,30.112325581395332,7.069767441860465
19970307,61.214285714285715,0,59.73809523809524,29.953571428571433,9.261904761904763
19970308,50.63414634146341,0,44.609756097560975,30.0641463414634,7.048780487804878
19970309,48.30232558139535,0,53.48837209302326,30.130232558139543,9.813953488372093
19970310,46.51162790697674,0,62.16279069767442,30.117674418604643,4.6976744186046515
19970311,50.851063829787236,0,70.31914893617021,30.01,10.382978723404255
19970312,47.90243902439025,0,44,30.163658536585373,6.2439024390243905
19970313,50.90243902439025,0,53.048780487804876,30.063414634146344,4.487804878048781
19970314,56.59090909090909,0,77.02272727272727,29.88045454545454,5
19970315,51.90243902439025,0,77.5609756097561,29.868048780487808,12.073170731707316
19970316,48.390243902439025,0,74.34146341463415,30.00634146341462,8.195121951219512
19970317,47.609756097560975,0,54.63414634146341,30.172682926829257,12.195121951219512
19970318,47.853658536585364,0,49.829268292682926,30.124878048780474,3.951219512195122
19970319,49,0,59.75609756097561,29.93609756097561,7.951219512195122
19970320,48.292682926829265,0,54.02439024390244,29.974878048780493,7.536585365853658
19970321,51,0,75.30434782608695,29.90434782608694,8.23913043478261
19970322,52.170731707317074,0,66.09756097560975,29.782439024390225,11.170731707317072
19970323,47.97674418604651,0,61.348837209302324,29.8153488372093,6.813953488372093
19970324,42.54545454545455,0,46.84090909090909,30.123409090909103,12.204545454545455
19970325,46.75609756097561,0,52.46341463414634,30.1378048780488,5.2439024390243905
19970326,54.90243902439025,0,45.63414634146341,30.09073170731707,3.6097560975609757
19970327,51.146341463414636,0,69.95121951219512,30.0151219512195,10.146341463414634
19970328,53.146341463414636,0,53.09756097560975,30.075121951219504,5.073170731707317
19970329,54.10344827586207,0,86.36206896551724,29.29637931034482,9.258620689655173
19970330,53.45238095238095,0,66.80952380952381,29.86499999999999,11.547619047619047
19970331,47.90243902439025,0,54.829268292682926,30.104390243902465,6.902439024390244
19970401,52.292682926829265,0,45.170731707317074,30.181707317073183,3.6341463414634148
19970402,53.666666666666664,0,65.16666666666667,30.057708333333334,4.8125
19970403,60.26229508196721,0,90.67213114754098,29.869344262295073,4.688524590163935
19970404,60.41860465116279,0,81.27906976744185,29.894186046511614,5.930232558139535
19970405,63,0,95.02439024390245,28.67646341463416,4.585365853658536
19970406,58.971830985915496,0,95.77464788732394,29.71591549295777,2.704225352112676
19970407,54.869565217391305,0,72.8913043478261,29.689782608695637,11.58695652173913
19970408,55.53658536585366,0,57.073170731707314,29.785365853658533,5.146341463414634
19970409,58.38095238095238,0,62.166666666666664,29.65452380952382,7.357142857142857
19970410,55.609756097560975,0,51.5609756097561,29.782439024390236,6.487804878048781
19970411,54.976190476190474,0,56.857142857142854,29.714523809523804,6.904761904761905
19970412,56.02439024390244,0,55.829268292682926,29.783170731707305,6.414634146341464
19970413,59.41463414634146,0,48.02439024390244,29.849024390243923,6.804878048780488
19970414,61.11904761904762,0,51.19047619047619,29.889999999999997,6.166666666666667
19970415,56.170731707317074,0,53.80487804878049,29.8607317073171,9.390243902439025
19970416,54.26190476190476,0,48.166666666666664,29.967857142857138,5.190476190476191
19970417,57.7,0,57.55,30.037749999999996,6.5
19970418,61.355555555555554,0,70.04444444444445,30.019333333333332,8.022222222222222
19970419,59.857142857142854,0,45.333333333333336,30.08071428571431,9.976190476190476
19970420,59.8780487804878,0,50.1219512195122,30.142195121951247,5.365853658536586
19970421,61.4390243902439,0,66.09756097560975,30.081707317073157,10.804878048780488
19970422,63.833333333333336,0,74.52380952380952,29.948571428571437,6.214285714285714
19970423,56.630434782608695,0,56.45652173913044,29.991956521739123,14.847826086956522
19970424,55.1219512195122,0,46.8780487804878,30.05609756097559,8.487804878048781
19970425,55.03030303030303,0,52.27272727272727,30.052727272727278,5.96969696969697
19970426,59.97560975609756,0,43.46341463414634,30.101463414634136,5.7560975609756095
19970427,63.75609756097561,0,48.36585365853659,30.02975609756099,6.073170731707317
19970428,62.22641509433962,0,87.52830188679245,29.75377358490568,7.377358490566038
19970429,66.63636363636364,0,63.47727272727273,29.77681818181818,5.204545454545454
19970430,63.71153846153846,0,81.73076923076923,29.711346153846154,4.461538461538462
19970501,67.02439024390245,0,53.926829268292686,29.86365853658539,5.414634146341464
19970502,69.63414634146342,0,67.58536585365853,29.824146341463404,6.853658536585366
19970503,66.72916666666667,0,81.625,29.74875,9.416666666666666
19970504,69.72093023255815,0,75.97674418604652,29.689069767441865,7.604651162790698
19970505,67.7,0,67.82,29.836600000000004,4.08
19970506,76.75,0,62.625,29.913249999999998,6.625
19970507,75.53658536585365,0,72.39024390243902,29.908292682926824,7.121951219512195
19970508,70.2542372881356,0,87.7457627118644,29.55288135593221,10.728813559322035
19970509,58.09756097560975,0,57.97560975609756,29.78048780487806,11.365853658536585
19970510,63.19512195121951,0,51,29.94341463414635,7.195121951219512
19970511,67.58536585365853,0,60.02439024390244,29.934634146341466,5.463414634146342
19970512,71.82926829268293,0,54.75609756097561,29.946341463414633,4.658536585365853
19970513,67.82978723404256,0,76.27659574468085,29.954042553191506,5.617021276595745
19970514,66.70769230769231,0,95.1076923076923,29.725384615384645,5.030769230769231
19970515,72.09433962264151,0,86.45283018867924,29.57471698113208,5.39622641509434
19970516,74.44680851063829,0,73.85106382978724,29.553404255319155,4.595744680851064
19970517,70.23913043478261,0,49.54347826086956,29.58869565217392,8.217391304347826
19970518,69.85365853658537,0,46.5609756097561,29.682195121951224,6.487804878048781
19970519,69.82222222222222,0,61.24444444444445,29.511333333333333,6.622222222222222
19970520,62.770833333333336,0,76.45833333333333,29.45,7.8125
19970521,58.92857142857143,0,72.88095238095238,29.658095238095225,5.9523809523809526
19970522,60.53658536585366,0,65.95121951219512,29.84024390243904,3.902439024390244
19970523,65.67441860465117,0,65.74418604651163,29.869069767441854,6.488372093023256
19970524,63.851851851851855,0,78.94444444444444,29.631666666666643,9.851851851851851
19970525,62.09756097560975,0,71.04878048780488,29.59731707317076,6.926829268292683
19970526,61.15217391304348,0,77.19565217391305,29.717173913043467,4.8478260869565215
19970527,62.63414634146341,0,62.5609756097561,29.82487804878048,7.658536585365853
19970528,66.60975609756098,0,57.5609756097561,29.881219512195134,5.2439024390243905
19970529,67.70731707317073,0,67.65853658536585,29.82560975609755,5.195121951219512
19970530,71.90243902439025,0,64.78048780487805,29.63121951219512,7.365853658536586
19970531,72.29268292682927,0,67.14634146341463,29.649268292682923,6.682926829268292
19970601,74.60975609756098,0,59.292682926829265,29.785365853658522,6.170731707317073
19970602,71.45652173913044,0,74.3913043478261,29.83999999999998,4.543478260869565
19970603,72.46341463414635,0,76.09756097560975,29.841707317073183,4.2439024390243905
19970604,71.75,0,79.25,29.676363636363643,6.340909090909091
19970605,72.55,0,56.4,29.684500000000007,5.7
19970606,67.78181818181818,0,80.18181818181819,29.653636363636355,6.890909090909091
19970607,70.73170731707317,0,58.58536585365854,29.795609756097548,4.804878048780488
19970608,72.3170731707317,0,54.41463414634146,29.730487804878045,5.341463414634147
19970609,70.91111111111111,0,75.8,29.430444444444447,15.022222222222222
19970610,75.04347826086956,0,70.65217391304348,29.46304347826088,5.304347826086956
19970611,70.51219512195122,0,75.34146341463415,29.609268292682938,3.951219512195122
19970612,73.82222222222222,0,65.46666666666667,29.74333333333333,6.444444444444445
19970613,76.26829268292683,0,50.73170731707317,29.862926829268297,6.073170731707317
19970614,76.19444444444444,0,52.47222222222222,29.865833333333335,6.055555555555555
19970615,72.27906976744185,0,64.3953488372093,29.847674418604637,7.744186046511628
19970616,74,0,56.8780487804878,29.777317073170718,7.536585365853658
19970617,74.8780487804878,0,58.73170731707317,29.86000000000002,5.853658536585366
19970618,73.3170731707317,0,67.21951219512195,29.88707317073172,11.853658536585366
19970619,75.8409090909091,0,72.4090909090909,29.80818181818181,11.977272727272727
19970620,74.84,0,81.12,29.43159999999999,13.26
19970621,78.53658536585365,0,64.85365853658537,29.70926829268292,5.853658536585366
19970622,72.73469387755102,0,77.77551020408163,29.742448979591842,3.8979591836734695
19970623,74.97727272727273,0,77.25,29.693181818181824,5.136363636363637
19970624,77.7560975609756,0,68.21951219512195,29.7290243902439,5.585365853658536
19970625,78.48780487804878,0,74.1219512195122,29.80365853658535,4.902439024390244
19970626,80.60975609756098,0,67.5609756097561,29.795609756097548,9.146341463414634
19970627,81.90243902439025,0,69.5609756097561,29.714390243902443,8.731707317073171
19970628,77.2,0,81.06,29.245399999999997,11.22
19970629,75.70731707317073,0,55.853658536585364,29.607560975609747,8.268292682926829
19970630,77.5609756097561,0,54.19512195121951,29.759756097560974,5.804878048780488
19970701,78.14634146341463,0,58.34146341463415,29.79634146341462,7.414634146341464
19970702,74.91803278688525,0,88,29.77655737704916,5.508196721311475
19970703,83.02439024390245,0,71.3170731707317,29.800731707317055,7.073170731707317
19970704,84.14634146341463,0,65.90243902439025,29.73048780487805,8.682926829268293
19970705,84.78048780487805,0,66.46341463414635,29.647317073170736,9.512195121951219
19970706,84.95121951219512,0,66.46341463414635,29.652195121951227,9.78048780487805
19970707,81.69565217391305,0,74.3695652173913,29.663695652173917,10.652173913043478
19970708,80.55813953488372,0,80.88372093023256,29.72441860465118,8.581395348837209
19970709,78.33333333333333,0,86.79629629629629,29.70500000000002,9.296296296296296
19970710,77.125,0,89.15625,29.743750000000002,6.53125
19970711,74.74,0,87.18,29.13500000000001,5.18
19970712,76.78947368421052,0,92.63157894736842,29.162456140350894,4.701754385964913
19970713,75.515625,0,88.671875,29.72515625000001,3.484375
19970714,79.30952380952381,0,70.0952380952381,29.75000000000001,5.119047619047619
