Date,Average Temperature,Total Precipitation,Humidity (rh),Pressure (in),Wind Speed (mph),Max Temp
19960921,52.25,0,88.77272727272727,28.69022727272726,4.0227272727272725,55
19960922,50.84615384615385,0,97.92307692307692,28.725769230769227,5.576923076923077,54
19960923,49.853658536585364,0,84.36585365853658,28.823658536585395,9.146341463414634,54
19960924,48.644444444444446,0,87.64444444444445,28.928222222222242,3.2,57
19960925,48.55813953488372,0,77.93023255813954,27.59883720930233,4.046511627906977,63
19960926,52.90243902439025,0,76.73170731707317,29.128780487804892,3.926829268292683,66
19960927,55.333333333333336,0,80.94871794871794,29.092307692307706,5.923076923076923,63
19960928,57.333333333333336,0,71.41025641025641,29.332051282051296,7.846153846153846,64
19960929,56.48717948717949,0,74.3076923076923,29.29897435897435,5.076923076923077,72
19960930,59.15384615384615,0,67.6923076923077,27.58256410256412,4.666666666666667,75
19961001,54.45238095238095,0,74.26190476190476,28.804047619047623,7.595238095238095,70
19961002,51.78947368421053,0,73.86842105263158,29.085,3.736842105263158,61
19961003,48.76190476190476,0,76.35714285714286,29.349999999999994,2.3333333333333335,63
19961004,51.80487804878049,0,72.51219512195122,29.185853658536576,17.951219512195124,63
19961005,48.44444444444444,0,83.05555555555556,29.032499999999995,29.666666666666668,54
19961006,48.26190476190476,0,90.04761904761905,28.434047619047618,4.238095238095238,50
19961007,48.7027027027027,0,88.83783783783784,29.12378378378379,5.135135135135135,52
19961008,52.666666666666664,0,95.33333333333333,29.089166666666674,6.111111111111111,54
19961009,54.28947368421053,0,90.55263157894737,29.149473684210523,3.3421052631578947,57
19961010,54.02325581395349,0,88.13953488372093,29.19976744186049,2.13953488372093,59
19961011,49.146341463414636,0,96.21951219512195,29.18146341463416,2.8292682926829267,54
19961012,53.58536585365854,0,82.36585365853658,29.079268292682926,4.926829268292683,70
19961013,54.19512195121951,0,75.78048780487805,28.961219512195125,3.073170731707317,68
19961014,50.375,0,80.21875,28.868750000000016,3.0625,64
19961015,55.57692307692308,0,84.65384615384616,28.83730769230771,5.269230769230769,64
19961016,51.1219512195122,0,95.90243902439025,28.830975609756123,9.097560975609756,54
19961017,46.5,0,93,28.924500000000005,1.7,48
19961018,46.84615384615385,0,75.35897435897436,29.02307692307692,4.205128205128205,59
19961019,52.2,0,86.35,29.187000000000012,8.25,59
19961020,49.921052631578945,0,88.92105263157895,29.329473684210512,2.6842105263157894,55
19961021,55.609756097560975,0,91,29.192439024390247,7.560975609756097,63
19961022,51.84615384615385,0,87.74358974358974,29.317692307692287,4.128205128205129,59
19961023,47.61538461538461,0,85.7948717948718,29.283076923076916,3.1794871794871793,57
19961024,49.23684210526316,0,78.60526315789474,29.246842105263166,6.894736842105263,55
19961025,50.4,0,78.575,29.2455,5.3,63
19961026,54.666666666666664,0,77.47619047619048,29.350714285714275,7.023809523809524,63
19961027,49.54545454545455,0,78.02272727272727,29.263636363636376,5.431818181818182,63
19961028,59.75,0,61.05,29.014000000000017,6.1,68
19961029,54.048780487804876,0,72.92682926829268,28.96097560975611,17.536585365853657,64
19961030,44.80555555555556,0,74.27777777777777,29.410000000000007,6.805555555555555,50
19961031,44.58974358974359,0,73.23076923076923,29.320512820512814,4.230769230769231,57
19961101,52.95,0,83.15,29.362250000000007,10.2,57
19961102,50.78947368421053,0,82.52631578947368,29.46026315789476,4.7105263157894735,57
19961103,50.075,0,81.75,29.328999999999986,5.475,63
19961104,49.80952380952381,0,83.0952380952381,28.361428571428593,5,64
19961105,49.125,0,84.35,29.06575,9.125,54
19961106,50.42857142857143,0,73.57142857142857,29.17452380952382,9.5,59
19961107,52.41860465116279,0,73.5813953488372,27.67720930232559,13.767441860465116,66
19961108,46.525,0,76.95,29.382749999999998,8.325,54
19961109,42.31578947368421,0,79.47368421052632,29.42657894736841,4.7631578947368425,54
19961110,43.75,0,80.2,29.011999999999993,3.575,46
19961111,46.1219512195122,0,89.21951219512195,27.859268292682927,3.4878048780487805,48
19961112,48.59574468085106,0,96.29787234042553,28.585744680851068,5.51063829787234,52
19961113,46.8421052631579,0,91.21052631578948,28.868157894736843,4.921052631578948,50
19961114,38.38235294117647,0,82.26470588235294,29.06764705882355,10,41
19961115,38.294117647058826,0,89.82352941176471,29.133235294117654,4.882352941176471,39
19961116,39.84615384615385,0,82.61538461538461,28.425641025641017,4.641025641025641,45
19961117,39.61538461538461,0,92.05128205128206,28.874615384615392,4.564102564102564,43
19961118,34.86666666666667,0,93.17777777777778,27.935999999999996,9.022222222222222,37
19961119,41.857142857142854,0,73.04761904761905,28.512857142857133,9.976190476190476,46
19961120,44.7,0,65.625,28.351750000000003,18.525,48
19961121,36.529411764705884,0,87.3921568627451,28.2637254901961,8.686274509803921,41
19961122,33,0,88.97727272727273,28.989545454545432,2.8863636363636362,41
19961123,31.75609756097561,0,91.26829268292683,28.97073170731708,4.658536585365853,36
19961124,26.425,0,84.525,29.286999999999995,5.875,39
19961125,34.84090909090909,0,86.95454545454545,28.05295454545453,5.840909090909091,43
19961126,42.2,0,84.45,28.766750000000012,13.575,43
19961127,37.76190476190476,0,84.16666666666667,28.781190476190485,6.0476190476190474,43
19961128,8.5,0,94.95833333333333,28.99375000000001,6.208333333333333,34
19961129,35.955555555555556,0,83.86666666666666,28.869777777777763,7.2444444444444445,46
19961130,38.904761904761905,0,88.47619047619048,28.69023809523808,10.928571428571429,41
19961201,37.35897435897436,0,76.6923076923077,29.162820512820517,6.256410256410256,43
19961202,41.45,0,83.675,29.082750000000015,11.65,46
19961203,41.526315789473685,0,78.1842105263158,28.95657894736843,5.131578947368421,45
19961204,40.21052631578947,0,74.57894736842105,28.87131578947368,5.973684210526316,50
19961205,39.3421052631579,0,77.42105263157895,28.976842105263167,3.236842105263158,52
19961206,27.4390243902439,0,91.63414634146342,29.0848780487805,3.268292682926829,43
19961207,16.5,0,95.925,29.263499999999983,3.1,36
19961208,32.285714285714285,0,89.38095238095238,28.578571428571422,5.833333333333333,34
19961209,12.8,0,87.3,27.658000000000005,5.2,34
19961210,29.87878787878788,0,95.33333333333333,28.99636363636364,3.4242424242424243,30
19961211,32.675,0,92.05,29.02974999999999,1.7,39
19961212,36.86842105263158,0,86.47368421052632,28.94684210526316,6.552631578947368,45
19961213,40.94444444444444,0,95.22222222222223,28.636111111111088,6.194444444444445,43
19961214,34.5,0,98.27777777777777,28.76388888888889,7.555555555555555,37
19961215,33.53125,0,90.1875,29.085624999999997,2.125,39
19961216,33.68421052631579,0,87.05263157894737,29.066578947368413,5.2105263157894735,41
19961217,37.95,0,87.7,29.004250000000006,6.25,45
19961218,43.973684210526315,0,83.23684210526316,28.867105263157903,5.684210526315789,55
19961219,42.25,0,94.675,28.68825,6.5,45
19961220,44.92307692307692,0,97.12820512820512,28.657692307692297,2.7435897435897436,48
19961221,36.17948717948718,0,100,28.118717948717958,6.6923076923076925,37
19961222,35.1025641025641,0,100,28.877692307692307,5.794871794871795,37
19961223,4.285714285714286,0,99.6,28.553142857142852,6.142857142857143,30
19961224,25.435897435897434,0,94.92307692307692,28.682307692307695,6.538461538461538,27
19961225,18.526315789473685,0,93.73684210526316,28.97815789473685,6.605263157894737,23
19961226,18.94736842105263,0,86.89473684210526,29.55052631578947,4.605263157894737,25
19961227,15.897435897435898,0,81.2051282051282,29.344102564102577,3.948717948717949,23
19961228,12.974358974358974,0,88.38461538461539,29.076153846153836,6.871794871794871,14
19961229,8.35897435897436,0,87.15384615384616,29.016410256410264,4,14
19961230,18.35,0,89.85,27.983999999999998,2.4,21
19961231,16.263157894736842,0,91.84210526315789,28.14578947368423,3.8421052631578947,19
19970101,11.923076923076923,0,86.97435897435898,29.042051282051297,4.538461538461538,14
19970102,11.675,0,89.725,26.842000000000006,4.975,16
19970103,20.82051282051282,0,90.15384615384616,28.74871794871794,4.6923076923076925,25
19970104,23.972972972972972,0,94.13513513513513,28.607837837837838,1.972972972972973,25
19970105,27.02857142857143,0,98.2,28.879142857142867,1.8,28
19970106,25.833333333333332,0,96.11111111111111,29.01916666666665,4.916666666666667,27
19970107,24.05263157894737,0,97.78947368421052,29.051578947368398,4,25
19970108,25.28205128205128,0,94.43589743589743,28.852307692307697,5.102564102564102,30
19970109,24.75,0,96.675,28.75199999999999,4.65,27
19970110,26.08108108108108,0,93.56756756756756,29.05918918918919,3.5135135135135136,27
19970111,27.289473684210527,0,92.63157894736842,29.349210526315794,2.1315789473684212,28
19970112,25.65,0,89.625,28.69274999999999,4.6,32
19970113,17.5,0,92.3,29.378749999999997,3.875,27
19970114,16.775,0,91.375,29.337999999999983,3.775,32
19970115,26.923076923076923,0,80.33333333333333,29.347692307692316,7.17948717948718,37
19970116,26.45,0,82.725,29.263500000000004,6.05,41
19970117,27.175,0,80.225,29.157249999999998,6.45,39
19970118,31.025,0,82.6,29.144499999999994,7.075,36
19970119,34.87179487179487,0,91.6923076923077,28.981538461538474,4.512820512820513,37
19970120,35.65,0,97.55,29.13575,2.675,37
19970121,34.53846153846154,0,99.82051282051282,29.311538461538436,4.384615384615385,37
19970122,37.7,0,91.5,29.26124999999999,5.45,41
19970123,41.10526315789474,0,92.28947368421052,29.291052631578935,4.447368421052632,46
19970124,39.48717948717949,0,89.46153846153847,29.371025641025646,4.948717948717949,50
19970125,34.51282051282051,0,100,29.44461538461539,1.2564102564102564,36
19970126,36.58974358974359,0,99.82051282051282,29.351282051282052,1.8461538461538463,39
19970127,36.72222222222222,0,91.22222222222223,29.419166666666676,3.0555555555555554,39
19970128,33.729729729729726,0,93.16216216216216,29.568918918918925,22.18918918918919,39
19970129,32.26315789473684,0,87.89473684210526,28.883947368421033,6.526315789473684,36
19970130,17.263157894736842,0,80.07894736842105,29.584210526315804,6.894736842105263,36
19970131,30.05,0,87.85,29.50925000000001,5.05,32
19970201,30.86842105263158,0,87.26315789473684,29.436578947368414,4.394736842105263,36
19970202,31.054054054054053,0,84.56756756756756,29.339999999999986,2.864864864864865,43
19970203,30.15,0,91.45,29.3955,2.975,34
19970204,34.333333333333336,0,82.7948717948718,29.316410256410254,5.3076923076923075,41
19970205,39.45,0,86.625,29.178500000000007,6.65,45
19970206,37,0,72.66666666666667,29.551282051282033,4.641025641025641,48
19970207,39.625,0,68.975,29.507749999999998,5.675,57
19970208,39.95,0,69.8,29.528750000000002,4.25,55
19970209,41.075,0,69.475,29.44925,5.95,55
19970210,40.825,0,64.6,29.27800000000002,5.15,61
19970211,45.46153846153846,0,88.8974358974359,29.27692307692307,4.410256410256411,48
19970212,52.69230769230769,0,70.58974358974359,29.123076923076923,16.333333333333332,55
19970213,44.975,0,71.15,28.859500000000004,22.975,54
19970214,43.43589743589744,0,86.66666666666667,27.99410256410256,6.82051282051282,50
19970215,37.8974358974359,0,87.58974358974359,29.0225641025641,7.641025641025641,48
19970216,36.205128205128204,0,77.53846153846153,29.262307692307704,6.384615384615385,45
19970217,39.794871794871796,0,81.17948717948718,29.283846153846127,4.897435897435898,48
19970218,44.75,0,78.2,29.15749999999999,14.35,52
19970219,42.775,0,58.35,29.422000000000008,9.4,48
19970220,46.729729729729726,0,74.97297297297297,29.38,9.27027027027027,52
19970221,48.61538461538461,0,64.71794871794872,29.47615384615385,8.487179487179487,52
19970222,41.32142857142857,0,77.32142857142857,29.406071428571416,3.75,59
19970223,48.388888888888886,0,68.91666666666667,29.11444444444444,4.333333333333333,61
19970224,50.73684210526316,0,67.47368421052632,28.920263157894727,10.078947368421053,61
19970225,58.275,0,65.125,28.85825000000001,24,61
19970226,49.705882352941174,0,77.8529411764706,29.02647058823529,19.705882352941178,55
19970227,43.15625,0,73.96875,29.577812499999983,11.78125,48
19970228,45.7,0,61.1,29.529000000000014,6.825,59
19970301,49.375,0,61.85,29.408749999999987,4.95,64
19970302,53.9,0,62.825,29.36425000000001,7.3,68
19970303,53.64102564102564,0,76.48717948717949,29.52923076923076,6.589743589743589,61
19970304,58.53846153846154,0,61.92307692307692,29.452307692307677,3.7435897435897436,72
19970305,51.875,0,73.275,29.385250000000003,8.875,55
19970306,47.58974358974359,0,68.46153846153847,29.490769230769235,2.9743589743589745,55
19970307,44.205128205128204,0,75.53846153846153,29.470769230769253,3.641025641025641,55
19970308,44.921052631578945,0,78.55263157894737,29.513157894736842,2.6842105263157894,57
19970309,40.475,0,72.1,29.5205,3.2,57
19970310,51.775,0,65.5,29.530249999999995,4.1,68
19970311,50.525,0,70.325,29.474750000000007,3.975,63
19970312,52.2,0,67.575,29.44925,5.65,66
19970313,50.18421052631579,0,71.78947368421052,29.38605263157895,4.2894736842105265,61
19970314,44.921052631578945,0,78.78947368421052,29.257894736842104,9.052631578947368,57
19970315,49.6,0,76.3,29.344749999999998,7.375,55
19970316,53.3,0,73.475,29.366249999999997,7.15,61
19970317,53.375,0,71.05,29.33549999999999,7.775,61
19970318,54.166666666666664,0,63.19047619047619,28.323095238095252,11.976190476190476,68
19970319,43.975,0,81.45,28.833500000000015,16.25,48
19970320,41.3,0,77.825,29.11425000000001,11.375,43
19970321,43.575,0,72.8,29.19000000000001,6.575,52
19970322,41.8974358974359,0,66.8974358974359,29.283076923076916,5.461538461538462,52
19970323,42.515151515151516,0,66.42424242424242,28.998787878787876,6.181818181818182,52
19970324,46.4054054054054,0,80.43243243243244,28.892972972972974,5.216216216216216,54
19970325,43.58974358974359,0,90.64102564102564,29.04846153846154,2.3076923076923075,48
19970326,49.24324324324324,0,69.43243243243244,29.22000000000002,4.486486486486487,59
19970327,53.91891891891892,0,65.94594594594595,29.224054054054065,7.108108108108108,61
19970328,49.743589743589745,0,66.07692307692308,29.076923076923084,13.974358974358974,55
19970329,42.205128205128204,0,67.56410256410257,29.233846153846162,8.179487179487179,48
19970330,43.81578947368421,0,77.21052631578948,29.314736842105248,3.6578947368421053,50
19970331,46.8,0,70.3,29.294999999999995,3.55,61
19970401,52.25,0,63.5,29.17675000000002,3.175,66
19970402,53.432432432432435,0,65.56756756756756,29.078378378378368,2.4864864864864864,68
19970403,55.53658536585366,0,60.02439024390244,29.004390243902446,10.853658536585366,66
19970404,45.1578947368421,0,63.973684210526315,29.223157894736836,5.815789473684211,50
19970405,46.02564102564103,0,56.17948717948718,29.197948717948712,7.0256410256410255,55
19970406,48.69230769230769,0,68.87179487179488,29.208461538461535,13.76923076923077,54
19970407,43.825,0,51.575,29.39150000000002,6.375,57
19970408,46.375,0,42.125,29.37625,4.35,61
19970409,52.675,0,52.125,29.390000000000015,3.7,68
19970410,57.025,0,53.775,29.402749999999987,5,70
19970411,52.09756097560975,0,55.80487804878049,29.204878048780497,11.536585365853659,66
19970412,41.25,0,59.675,29.266499999999997,9.225,50
19970413,44.31578947368421,0,58.76315789473684,29.249210526315796,4.526315789473684,55
19970414,48.425,0,55.65,29.203250000000004,4,61
19970415,47.666666666666664,0,53.41025641025641,29.22461538461539,8.538461538461538,54
19970416,43.56410256410256,0,52.05128205128205,29.221538461538465,5.769230769230769,52
19970417,43.717948717948715,0,44.94871794871795,29.123333333333342,7.3076923076923075,54
19970418,47.48717948717949,0,46.64102564102564,29.069743589743602,2.9743589743589745,61
19970419,48.5,0,56.85,28.849249999999994,7.7,61
19970420,42.025,0,70.075,28.90050000000001,6.05,48
19970421,41.717948717948715,0,54.38461538461539,28.884871794871795,7.794871794871795,52
19970422,43.675,0,48.65,28.907000000000004,3.375,54
19970423,46.638888888888886,0,56.44444444444444,29.09500000000002,2.3333333333333335,59
19970424,52.81578947368421,0,45.526315789473685,29.15789473684211,6.394736842105263,66
19970425,57.5625,0,44.6875,29.073749999999993,7.15625,72
19970426,56.97674418604651,0,77.74418604651163,28.999534883720948,7.488372093023256,61
19970427,53.48780487804878,0,78.70731707317073,28.894878048780487,9.682926829268293,59
19970428,57.35897435897436,0,70.82051282051282,29.01948717948719,8.435897435897436,63
19970429,51.45,0,84.075,28.99199999999999,12.3,55
19970430,50.648648648648646,0,85.32432432432432,29.230810810810805,5.054054054054054,55
19970501,54.07142857142857,0,73.9047619047619,29.370238095238083,3.761904761904762,64
19970502,59.2,0,58.05,29.336499999999994,2.975,73
19970503,66.45714285714286,0,48.114285714285714,29.106285714285704,6.628571428571429,77
19970504,65.8974358974359,0,64.25641025641026,28.89794871794872,5.615384615384615,75
19970505,59.75555555555555,0,71.08888888888889,28.583999999999985,10.088888888888889,68
19970506,51.58974358974359,0,78.82051282051282,28.406923076923075,10.461538461538462,55
19970507,47.486486486486484,0,69.5945945945946,28.650000000000013,5.72972972972973,55
19970508,46.1025641025641,0,65.2051282051282,28.80333333333335,11.615384615384615,52
19970509,49.891304347826086,0,76.56521739130434,26.303260869565232,12.043478260869565,57
19970510,57.9,0,61.825,29.00725,7.125,66
19970511,62.125,0,62.5,28.992500000000007,5.45,72
19970512,55.075,0,83.3,29.235750000000003,1.975,61
19970513,59.810810810810814,0,78.8108108108108,29.20756756756757,3.081081081081081,70
19970514,66.24324324324324,0,67.75675675675676,29.134594594594606,6.243243243243243,79
19970515,67.08823529411765,0,71.76470588235294,29.0785294117647,5.970588235294118,77
19970516,70.3157894736842,0,65.73684210526316,28.99552631578949,4.078947368421052,82
19970517,70.425,0,66.15,28.970999999999997,4.6,82
19970518,60.166666666666664,0,85.41666666666667,29.00583333333332,6.833333333333333,63
19970519,66.8108108108108,0,59.891891891891895,28.89621621621624,6.45945945945946,79
19970520,59.19512195121951,0,83.97560975609755,28.866097560975625,5.7560975609756095,68
19970521,57.38636363636363,0,70.06818181818181,28.90977272727274,11.568181818181818,66
19970522,56.825,0,78.575,29.02399999999998,8.975,64
19970523,59.725,0,69.55,29.046999999999986,6.3,68
19970524,58.45,0,74,29.162999999999993,5.475,64
19970525,59.794871794871796,0,57.17948717948718,29.221538461538465,6.0256410256410255,70
19970526,61.891891891891895,0,53.648648648648646,29.201891891891897,4,73
19970527,61.567567567567565,0,56.513513513513516,29.12918918918921,6.5675675675675675,72
19970528,54.794871794871796,0,54.05128205128205,29.247692307692304,9.538461538461538,64
19970529,62.05128205128205,0,53.282051282051285,29.286153846153837,5.717948717948718,174
19970530,62.205128205128204,0,53.38461538461539,29.257692307692324,6.205128205128205,72
19970531,62.1,0,34.575,29.09774999999999,8.725,72
19970601,53.45945945945946,0,60.67567567567568,28.91756756756757,5.702702702702703,61
19970602,61.62162162162162,0,64.70270270270271,28.930810810810836,3.4864864864864864,70
19970603,65,0,69.2,29.016999999999985,6.4,73
19970604,66.625,0,63.85,29.01425000000001,3.475,77
19970605,67.1891891891892,0,66.51351351351352,28.787567567567578,4.837837837837838,77
19970606,72.025,0,59.675,28.907500000000006,4.8,81
19970607,75.26829268292683,0,55.58536585365854,28.920487804878054,4.682926829268292,86
19970608,69.60526315789474,0,70.47368421052632,29.077368421052626,5.578947368421052,81
19970609,70,0,58.7,29.233500000000014,5.05,81
19970610,75.57894736842105,0,55.18421052631579,29.054736842105267,2.9210526315789473,88
19970611,75.47368421052632,0,62.078947368421055,28.896578947368436,4.7105263157894735,86
19970612,71.02631578947368,0,67.6842105263158,28.92789473684211,5.052631578947368,79
19970613,67.71052631578948,0,78.65789473684211,28.845263157894752,4.578947368421052,73
19970614,67,0,73.625,28.939250000000005,9.825,75
19970615,65.62162162162163,0,63.83783783783784,29.12216216216217,4.837837837837838,72
19970616,61.37837837837838,0,82.83783783783784,29.091351351351342,3.8378378378378377,68
19970617,65.35897435897436,0,72.48717948717949,29.057692307692285,8.128205128205128,72
19970618,62,0,68.2051282051282,29.096923076923087,6.0256410256410255,70
19970619,58.825,0,77.125,28.860500000000002,4.3,64
19970620,61.810810810810814,0,64.29729729729729,28.84837837837839,7.891891891891892,70
19970621,58.1219512195122,0,89.58536585365853,28.748536585365855,5.439024390243903,63
19970622,57.43589743589744,0,79.33333333333333,28.79076923076923,6.282051282051282,66
19970623,58.825,0,75.5,28.922250000000027,12.35,64
19970624,57.65853658536585,0,82.6829268292683,29.04487804878047,8.634146341463415,64
19970625,58.61538461538461,0,73.05128205128206,28.898717948717948,2.9743589743589745,66
19970626,58.1578947368421,0,88.8157894736842,28.589736842105246,3.4473684210526314,63
19970627,58.41463414634146,0,73.3170731707317,27.925121951219513,4,68
19970628,64.575,0,69.125,28.83200000000001,3.025,73
19970629,62.285714285714285,0,86.94285714285714,28.692571428571426,5.285714285714286,66
19970630,58.83783783783784,0,79.35135135135135,28.779459459459456,5.8108108108108105,66
19970701,63.35897435897436,0,66.94871794871794,28.9297435897436,6.282051282051282,72
19970702,63.53846153846154,0,77.02564102564102,28.939487179487177,4.487179487179487,72
19970703,60.10526315789474,0,85.60526315789474,29.06263157894738,3.4210526315789473,66
19970704,61.666666666666664,0,78.8974358974359,29.145128205128202,3.7948717948717947,68
19970705,57.175,0,92.2,29.16975,5.025,63
19970706,58.69230769230769,0,87.61538461538461,29.334615384615383,2.641025641025641,64
19970707,61.81578947368421,0,74.57894736842105,29.315526315789455,4.947368421052632,70
19970708,64.56756756756756,0,73.43243243243244,29.18783783783785,5.702702702702703,75
19970709,65.33333333333333,0,76.54545454545455,29.05090909090909,5.848484848484849,77
19970710,68.46153846153847,0,70.43589743589743,28.955897435897448,3.7435897435897436,79
19970711,68.58974358974359,0,73.41025641025641,28.991538461538465,3.5128205128205128,79
19970712,71.87179487179488,0,67.23076923076923,29.05538461538459,3.051282051282051,81
19970713,72.75,0,65.775,29.086749999999995,4.475,82
19970714,67.73684210526316,0,79.86842105263158,29.150263157894727,6,73
19970715,66.875,0,74.425,29.22225000000002,7.1,75
19970716,71.10526315789474,0,66.97368421052632,29.093947368421052,2.5,81
19970717,68.4,0,78.8,28.90750000000001,3.375,75
19970718,61.24324324324324,0,81.24324324324324,28.95270270270271,11.513513513513514,64
19970719,59.65,0,86.85,29.157750000000004,9.85,64
